stt,file_path,duration,lastest_used_value
217,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\244.mp4,5:10,21593641
218,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\245 KB.mp4,4:30,21422529
219,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\246 KB.mp4,3:29,21488354
220,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\247 KB.mp4,5:06,20969256
221,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\248 KB.mp4,3:54,21338651
222,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\249 KB.mp4,5:15,20713948
223,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\250 KB.mp4,5:09,20901167
224,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\251 KB_fix.mp4,3:12,20711023
225,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\252 KB.mp4,3:15,20644656
226,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\253.mp4,4:20,19524548
227,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\254 KB.mp4,3:42,20555218
228,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\255.mp4,4:15,19767381
229,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\256.mp4,3:20,20281298
230,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\257 KB.mp4,4:02,20109401
231,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\258 KB.mp4,4:25,19595784
232,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\259 KB.mp4,4:41,19587044
233,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\260 KB_fix.mp4,4:44,19093196
234,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\261 KB_fix.mp4,3:00,18831412
235,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\262 KB.mp4,3:16,18979018
236,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\263 KB.mp4,3:43,18977417
237,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\264 KB_fix.mp4,3:10,18231663
238,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\266 KB fix.mp4,3:15,18372504
239,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\267 KB.mp4,4:04,17858158
240,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\268 KB.mp4,3:21,17789616
241,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\269 KB.mp4,3:12,17336158
242,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\270 KB.mp4,3:03,17249720
243,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\271 KB.mp4,4:08,17250580
244,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\272 KB.mp4,3:36,17779772
245,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\273 KB.mp4,4:24,17706912
246,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\274 KB.mp4,4:45,16566195
247,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\275 KB.mp4,4:12,17249879
248,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\276 KB.mp4,3:19,16048128
249,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\277 KB.mp4,4:00,16329343
250,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\278 KB.mp4,3:11,14226386
251,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\279 KB.mp4,3:41,16071121
252,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\280 KB.mp4,4:54,15881441
253,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\281 KB.mp4,4:39,15781651
254,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\282 KB.mp4,4:17,15780980
255,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\283 KB.mp4,4:42,15176328
256,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\284 KB.mp4,3:14,15369527
257,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\285 KB.mp4,3:29,15353003
258,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\286 KB.mp4,4:48,14834712
259,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\287 KB.mp4,5:29,14947386
260,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\288 KB.mp4,3:54,14917274
261,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\289 KB.mp4,5:01,14164742
262,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\290 KB.mp4,4:25,14687891
263,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\291 KB.mp4,3:48,14172216
264,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\292 KB.mp4,3:32,14142652
265,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\293 KB.mp4,3:04,14053354
266,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\294 KB.mp4,4:22,13644187
267,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\295 KB.mp4,4:42,13687879
268,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\296 KB.mp4,4:48,13540159
269,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\297 KB.mp4,4:48,13108992
270,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\298 KB.mp4,3:57,13045440
271,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\299 KB.mp4,5:00,12778871
272,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\300 KB.mp4,2:33,13475091
273,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\301 KB.mp4,3:32,12757502
274,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\302 KB.mp4,4:22,12433811
275,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\303 KB.mp4,3:11,12505957
276,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\304 KB.mp4,4:31,12333135
277,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\305 KB.mp4,4:32,11897186
278,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\306 KB.mp4,4:36,11578688
279,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\307 KB.mp4,2:41,11726256
280,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\308 KB.mp4,2:56,11558887
281,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\309 KB.mp4,3:29,11120403
282,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\310 KB.mp4,3:28,11120271
283,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\311 KB.mp4,3:20,11547181
284,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\312 KB.mp4,3:16,11116715
285,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\313 KB.mp4,3:56,10876753
286,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\314 KB.mp4,4:29,10888645
287,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bluey\315 KB.mp4,3:26,10109395
