stt,file_path,duration,lastest_used_value
125,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\183 Bé Cá.mp4,3:09,18374122
126,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\184 Bé Cá.mp4,3:09,18374298
127,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\185 Bé Cá.mp4,3:15,18371406
128,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\186 Bé Cá.mp4,2:57,18374473
129,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\187 Bé Cá.mp4,3:22,18371403
130,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\188 Bé Cá.mp4,2:57,18374517
131,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\189 Bé Cá.mp4,4:47,18371368
132,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\190 Bé Cá.mp4,2:56,18374569
133,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\191 Bé Cá.mp4,3:25,18374035
134,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\192 Bé Cá.mp4,4:53,18371477
135,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\193 Bé Cá.mp4,3:33,18374031
136,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\194 Bé Cá.mp4,3:19,18374439
137,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\195 Bé Cá (2).mp4,2:58,18374764
138,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\196 Bé Cá.mp4,3:39,18374876
139,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\197 Bé Cá.mp4,3:42,18376477
140,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\198 Bé Cá.mp4,4:08,18376057
141,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\199 Bé Cá.mp4,2:59,18377131
142,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\200 Bé Cá.mp4,3:19,18376395
143,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\201 Bé Cá.mp4,3:01,18376488
144,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\202 Bé Cá.mp4,4:00,18375142
145,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\203 Bé Cá.mp4,3:46,18375199
146,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\204 Bé Cá.mp4,4:40,18371382
147,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\205 Bé Cá.mp4,3:01,18375576
148,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\206 Bé Cá.mp4,3:01,18375608
149,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\207 Bé Cá.mp4,3:03,18375366
150,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\208 Bé Cá.mp4,3:20,18375303
151,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\209 Bé Cá.mp4,3:49,18375054
152,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\210 Bé Cá.mp4,4:39,18375070
153,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\211 Bé Cá.mp4,2:48,18375793
154,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\212 Bé Cá.mp4,2:51,18375702
155,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\213 Bé Cá.mp4,3:00,18375479
156,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\214 Bé Cá.mp4,3:18,18375311
157,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\215 Bé Cá.mp4,2:47,18375826
158,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\216 Bé Cá.mp4,4:09,18375115
159,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\217 Bé Cá.mp4,4:37,18375067
160,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\218 Bé Cá.mp4,3:47,18375156
161,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\219 Bé Cá.mp4,2:57,18375479
162,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\220 Bé Cá.mp4,3:26,18375190
163,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\221 Bé Cá.mp4,4:30,18375095
164,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\222 Bé Cá.mp4,3:18,18375266
165,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\223 Bé Cá.mp4,3:24,18375242
166,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\224 Bé Cá.mp4,3:09,18375320
167,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\225 Bé Cá.mp4,3:33,18375187
168,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\226 Bé Cá.mp4,3:10,18375370
169,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\227 Bé Cá.mp4,3:58,18375152
170,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\228 Bé Cá.mp4,3:42,18375224
171,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\229 Bé Cá.mp4,4:23,18375152
172,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\230 Bé Cá.mp4,3:20,18375396
173,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\231 Bé Cá.mp4,6:04,18375032
174,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\232 Bé Cá.mp4,3:00,18375927
175,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\233 Bé Cá.mp4,3:54,18375262
176,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\234 Bé Cá.mp4,3:13,18375596
177,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\235 Bé Cá.mp4,3:35,18375333
178,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\236 Bé Cá.mp4,4:53,18375084
179,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\237 Bé Cá.mp4,3:52,18375246
180,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\238 Bé Cá.mp4,2:26,18376370
181,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\239 Bé Cá.mp4,2:38,18376238
182,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\240 Bé Cá.mp4,3:13,18375958
183,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\241 Bé Cá.mp4,2:02,18376699
184,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\242 Bé Cá.mp4,3:32,18375579
185,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\243 Bé Cá.mp4,2:47,18376156
